country,renewable,oil,gas,nuclear,hydroelec,coal,co2_emission,renewable_percent,oil_percent,gas_percent,nuclear_percent,hydroelec_percent,coal_percent,co2_percent,labels
Hungary,0.00065,0.2966581854216633,0.4043090000000001,0.1418,0.0017800000000000001,0.161975024676,55.38260514431915,0.025176172400502596,0.2058118905119557,0.5630336267239625,0.5792059948432211,0.007613720941217894,0.17478074683460834,0.2557762805655142,0
Iceland,0.013226630000000005,0.034554757000000005,0.0,0.0,0.06350488000000001,0.0039588192,2.7810372633200005,0.5123014110117843,0.0239729770282344,0.0,0.0,0.2716339520929941,0.004271802876667256,0.012843804755527105,0
Ireland,0.0033906102,0.3555053858079911,0.14415152400000006,0.0,0.008460000000000004,0.10950931278,43.58848602100042,0.13132705682785015,0.2466381820421593,0.2007428856530682,0.0,0.03618656132736146,0.11816710330076664,0.20130690495474085,0
Italy,0.0668,4.016177682,2.4436258200000003,0.0,0.442,0.5240885096519999,430.78481754098124,2.58733587131319,2.786294671726201,3.4029504853736037,0.0,1.8905981213586005,0.5655228718602933,1.9895152650836971,3
Latvia,5e-05,0.05450103123818206,0.045842256637168136,0.0,0.02819,0.005509828800000001,6.946310732883724,0.0019366286461925074,0.037811059411820606,0.06383912307575497,0.0,0.1205790973780519,0.005945435072605514,0.03208049744643611,0
Lithuania,0.0,0.101018775,0.08642811240000002,0.08419,0.003393000000000001,0.003864416400000001,10.883163053054993,0.0,0.07008357119962902,0.12035827442742625,0.3438882419312467,0.014513120872782203,0.004169936604874537,0.050262261214412435,0
Luxembourg,0.0004713500000000001,0.09939888823452046,0.0281079063,0.0,0.0012350400000000006,0.0045929196,9.037224261205669,0.01825659824765677,0.06895974595562045,0.039142577641621414,0.0,0.005282724669236939,0.004956035163106572,0.04173706892523663,0
Netherlands,0.02849904,1.7502569141556663,1.4757000000000002,0.03919208,0.00142393,0.325,216.20043005977402,1.1038411450597223,1.2142718525429717,2.0550339541206144,0.1600866550520106,0.006090677336982243,0.3506944532644629,0.9984893580439644,0
North Macedonia,0.0,0.04056675674841119,0.0020682,0.0,0.0117,0.055961982972,8.73610036519258,0.0,0.028143908742858013,0.002880139068856985,0.0,0.050045244388904134,0.06038632929834069,0.040346373238189764,0
Norway,0.00291499,0.3827505020402221,0.152525124,0.0,1.4181800000000004,0.041562564566400007,33.94516186197356,0.11290506274729395,0.2655399658274381,0.21240381424168664,0.0,6.066082451919322,0.04484849494425412,0.1567706542807969,3
Poland,0.0022600000000000003,0.8662729611188185,0.4169925,0.0,0.021059999999999992,2.3548112316,299.7730640466345,0.08753561480790134,0.6009922685053761,0.5806964465092093,0.0,0.0900814399000274,2.5409822689445494,1.3844570715980615,0
Portugal,0.015454000000000002,0.6793622847345662,0.08312412675700027,0.0,0.11323,0.15542410618799998,61.34887956915264,0.5985731819651803,0.471319663622308,0.11575720193281927,0.0,0.4843267540303944,0.16771191367297994,0.28333062686685634,0
Romania,0.0,0.419467208,0.5727492000000001,0.05456000000000001,0.14778,0.30793097574,88.85713912497599,0.0,0.2910128333844634,0.7976004968458483,0.222859513953781,0.6321099329736968,0.3322759544010212,0.4103734103488639,0
