country,1965.0_renewable_per,1966.0_renewable_per,1967.0_renewable_per,1968.0_renewable_per,1969.0_renewable_per,1970.0_renewable_per,1971.0_renewable_per,1972.0_renewable_per,1973.0_renewable_per,1974.0_renewable_per,1975.0_renewable_per,1976.0_renewable_per,1977.0_renewable_per,1978.0_renewable_per,1979.0_renewable_per,1980.0_renewable_per,1981.0_renewable_per,1982.0_renewable_per,1983.0_renewable_per,1984.0_renewable_per,1985.0_renewable_per,1986.0_renewable_per,1987.0_renewable_per,1988.0_renewable_per,1989.0_renewable_per,1990.0_renewable_per,1991.0_renewable_per,1992.0_renewable_per,1993.0_renewable_per,1994.0_renewable_per,1995.0_renewable_per,1996.0_renewable_per,1997.0_renewable_per,1998.0_renewable_per,1999.0_renewable_per,2000.0_renewable_per,2001.0_renewable_per,2002.0_renewable_per,2003.0_renewable_per,2004.0_renewable_per,2005.0_renewable_per,2006.0_renewable_per,2007.0_renewable_per,2008.0_renewable_per,2009.0_renewable_per,2010.0_renewable_per,2011.0_renewable_per,2012.0_renewable_per,2013.0_renewable_per,2014.0_renewable_per,2015.0_renewable_per,2016.0_renewable_per,2017.0_renewable_per,2018.0_renewable_per,2019.0_renewable_per
Uzbekistan,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152487711892937,0.00035231342209124,0.0007990882670361998,0.0019046875974733227
Other CIS,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003815932727074862,0.003943847805049427,0.002670202375080019,0.00621771419845725,0.005897449175807042,0.004150673677321254,0.00666116448328874,0.014382041975220758,0.03312136102308556,0.03947263737384689,0.03723187992057376,0.05059514079126732,0.0633719722799993,0.07175949352596489
Total CIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014251944629764311,0.0014493281521724675,0.0014669116799588976,0.001511964728124567,0.001685618836482289,0.0017332767836744202,0.0017307936372352663,0.0018348742143421699,0.001870452005326454,0.0018474615963902324,0.0025545823742468637,0.0035995227421133586,0.0054908059313183225,0.011110715627965482,0.013269737776920804,0.013191147387221581,0.014240857893657144,0.013765540873616334,0.015077059340152242,0.0183432584218823,0.02077423822485268,0.020063600687588,0.018873946962786898,0.019692959517531902,0.028637340549714008,0.03831057624332318,0.04684336799887126,0.05410570797920028,0.0603294669231014,0.07832211542447329
Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142724805041408,0.007089728307230775,0.006164026990874062,0.005064632409851973,0.004485933649087324,0.006819411379949426,0.00967534371396076,0.015562392973210298,0.01624625201876549,0.021609031214040075,0.02419697660741478,0.023089954964933893,0.02359919059787933,0.02242695498510485,0.021639678692114195,0.02183387009624525,0.023171662243074178,0.024418001410434056,0.03315838409355541,0.03713909358221675,0.03990105378252785
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02425697401795926,0.03118648373569663,0.031089733262917137,0.026735094876626012,0.026967544496706186,0.02557620239281373,0.022942849265399037
Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011863812588269464,0.08415625433003289,0.08548813104494567,0.08581706598232113,0.08796679075645471,0.052449210068825386,0.044979167703739255,0.05234996046313404,0.11649744499882483,0.1747430923230854,0.2997872065574127,0.4397642708828662,0.5450441273898432,0.899639505647542,1.1427567850349976,1.506049789961196,1.4199103795256842,1.4543829689732315,2.305138980773246
Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010292209229004022,0.0020090927650990354,0.0028576481991192263,0.02621979246240466,0.03784516141693226,0.04735768841111737,0.08702621599522459
Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009651015702695179,0.0009636101582317703,0.0027956554872929297,0.0027829313198075266,0.002492504687664585,0.002260419495033718,0.002211104617097072
Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726216817595712,0.06766333997724869,0.06396755153581213,0.060561197481391396,0.05397930994118632,0.0558995169849431,0.057678761800432646,0.055367119445614565,0.05429418176240604
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499331282654599e-05,7.071410277666529e-05,0.0004304570193368141,0.0005026352697621623,0.002240487755561382,0.003674577494193382,0.003680801858778206,0.010860094034948524,0.010655524542142537,0.012698895068257785,0.031258671749141397,0.1438705915684086
United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017926111354513055,0.004929913521757998,0.0052186690169897815,0.005785608086270436,0.019586184513275127,0.07134072412344636,0.06461249527716381,0.06734572286386042,0.15130020879680292,0.2463168748124422,0.7707648981806728
Other Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008611854623104293,0.0008143018234997024,0.0007825217794853907,0.0007574636152106809,0.0007334138135973098,0.0006833824447767011,0.0006749664184122828,0.001856105437566255,0.0017491245907550494,0.0017361967016414916,0.003421039927910911,0.0044113706848308894,0.004223721048622718,0.0045261282876649265,0.004896558958935117,0.004014832647004576,0.004268443795899084,0.005705353305191806,0.006602619982806287,0.0058900384759589435,0.007227036566108305,0.008103221784142155,0.009551045690007278,0.014336720876332958,0.02542679908620677,0.15768848030556362,0.6844622348941437,1.007453185766482,1.5293090832094876,1.5708332808502659
Total Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.20805962636543e-05,8.816700110060332e-05,8.083491403032703e-05,7.849189178354549e-05,7.033259098329455e-05,6.796241458670868e-05,6.585012120350013e-05,0.0001885831499397682,0.00018551470923197096,0.0023085905895760764,0.0024577192626016355,0.0028323590216872024,0.005714839638914426,0.005537134034836249,0.006079895521403144,0.006859947161369983,0.0073722562822122846,0.007501970811670441,0.009282223511333211,0.012247512279910146,0.014074046875459451,0.021891100756041594,0.026466332597235118,0.03173223604003429,0.04830572017108742,0.06523480983959759,0.10457346024889637,0.13506035358700982,0.1788652954264305,0.3071589372315488
Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005424537829462836,0.010110217033763434,0.013560210417261676,0.013636671806482148,0.026510767644800134,0.03154613484916715,0.10765504293907488,0.20969942836950237,0.22669314456598638,0.21951035840424024
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062494359601649565,0.03964482187614074,0.0833536313927173,0.0968048561552934,0.12193899452135439,0.20369145325615934,0.1951897092375909,0.2191384446836718,0.22520235434699185,0.2947850315564019,0.3145150392028305,0.410137736568312,0.4867771886331159,0.48708454856891203,0.4245311155006576,0.30837886136760684,0.4964497522379047,0.6367748281718365,0.6349543285845674,0.8086218684658318,1.4838624052993448
Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15152820116688379,0.44821316025273295,0.4095673875426773,0.42478121330671675,0.3634621211435413,0.34508809197202056,0.2984658486433538,0.4557706339282865,0.43872714142712793,0.5870799625459672,0.886620252501187,0.8808098339939021,0.9049242552901482,1.4634800574044298,2.269922445041267,2.91184655395244,3.8580139035784202,3.7143142477700795,4.96135495226933,5.899559343350565
South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014635314598639655,0.03483101505795509,0.056098013376661725,0.046266308963548344,0.11418778735046782,0.10059159495604965,0.11179664273156473,0.09287679731014976,0.08083496689128328,0.09408780129975697,0.08798574586818955,0.09033002160879189,0.09027949858831867,0.0906207537790606,0.08127310712143333,0.09469284708555252,0.09850635932318087,0.13549022505543354,0.4713921900901733,1.1486384938290974,1.3835294625383587,1.8618987523619739,2.123438669219134,2.146009548591806
Eastern Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.22703563835020293,0.21825911878434434,0.21505935081381303,0.21382946418141824,0.21418748061898346,0.2192431997147583,0.2209139300315543,0.23602298603876554,0.23761711367726376,0.2462061226791859,0.26485351635013565,0.29605264944216564,0.2851898236457409,0.29171985625153696,0.3331758433166878,0.8608738711840795,0.8551950296128498,0.7489252368559971,0.7279084029334072,0.8030253810019239,0.8467564048118511,0.8542400946995272,0.7893436795669186,0.6585149131304056,0.8054261505559076,0.980944818347754,0.9626419963423796,1.136387140473453,1.0988640164450796,1.4384486052046337,1.4133402370093016,1.2792002539781362,1.6397577534172283,1.7351059118039758,1.6468788437961186,1.6888026051803884,1.5518927440767616,1.647647607379827,1.8112187530211579,1.859814160835152,1.8112388458958084,1.9734014598292187,2.0470965393741776,2.505633853635846,3.290374623930121,3.3859848104409647,3.2795990543231706,3.44576083482384,6.25868669259854
Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009628748439889258,0.027319877591576225,0.02664882916287891,0.026649339870577306,0.030862340011529668,0.030020595512043464,0.02321114754072752,0.023285060299447085,0.02416724148967199,0.023143310982771503,0.021199620376257444,0.01888194667266809,0.018647312918553295,0.01748678004042249,0.01600666718849234,0.01875213453583434,1.1924762108287306,0.15717255573725616,0.14477005314031582,0.13040247465646176,0.10794235446961283,0.10653343033824696,0.11081572708651649,0.11155017811299812,0.11384628156923858,0.046966226546865976,0.061246718384084534,0.06911580652972106,0.09020591705530064,0.08944120201797512
Western Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.1113585286212166,0.10308887411244082,0.09185232612516735,0.0917351648440815,0.08512460234062394,0.06989954344914232,0.066189174797,0.06279790367145718,0.05406391196666167,0.05074076438420979,0.04978605311539104,0.047710894871016624,0.05176660008369419,0.057680260103093225,0.05389763377070229,0.05457189021569458,0.0534489233029672,0.0500534146417601,0.04753136486260352,0.05661871454565445,0.06830496865070579,0.07396164421789521,0.08530035519427487,0.10183214609807971,0.11635246907060177,0.11980389674639974,0.12134350692594574,0.12362671035068909,0.1278345688313542,0.1356807272752618,0.13146504122636274,0.12697261037600288,0.120532247307203,0.17952131396278925,0.1815281001218595,0.20380772706107808,0.1882066219449452,0.17074215893647987,0.1597981381630576,0.16920963530169839,0.1690452710242577,0.18670212559700042,0.22558087391311277,0.22955496611644283,0.2735556463915209,0.30056595279588744,0.35376000631510524,0.47127232739671193,0.4611257442027075
Other Northern Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025472521529744444,0.02597060678119017,0.03278247854046907,0.03926654323291658,0.04254536561839949,0.04100452354419418,0.036188623256328656,0.0421677996080265,0.03771741544307849,0.08079726386026319,0.11008311576123271,0.1243029568292277,0.1823630198235691,0.3000729471858682,0.4309023800878455,0.44959916296761665,0.5151458643401414,0.5251746208628005,0.5082115633578479,0.5623802213347834
Other Southern Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32570516333655464,1.2556598344549843,1.2714099131579186,1.52382933254963,1.6578978567862914,1.8063315058951288,1.637899579177772,1.7150081857379378,0.9850176036403129,1.0718856987427752,1.1457862114977166,1.0781903204275263,1.1306227837752343,1.0653521273631503,1.0159420096789855,1.000738014124539,0.9170605328107299,0.7811265160876093,1.2015282768198419,1.630918340331133,1.6287942515786105,1.536584521795084,1.2130010588367266,1.1837937766890438,1.2523454495077209,1.233543660251991,1.4111817396857194,2.0927085578670073
Total Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.048096340152665784,0.045633409548287346,0.04342486098082633,0.042650491562622656,0.03960382932695103,0.03890494832060838,0.03779312264299865,0.03755025707614477,0.035304915629157,0.0338609655683594,0.03202815621935029,0.032476291504178405,0.030819627562274344,0.030365683717308477,0.0336039954793826,0.0803994125456251,0.0778832036039407,0.06909273030551183,0.06789013499412586,0.08157482226999527,0.08401998680158804,0.08642153674690495,0.09586573669920567,0.08385712538305345,0.100156913128846,0.1203604073239786,0.1300772690237872,0.158026642129482,0.15281694779071608,0.21387217912390288,0.23023796451187148,0.22482243549794817,0.24707958788959505,0.2718336776360937,0.2717256132843418,0.32342492808507867,0.28033114086701116,0.28957729651621833,0.3192290842875606,0.3703691574688252,0.40145931328940443,0.42316214068966174,0.47564925676537817,0.6551359854988915,1.0050957234012803,1.1646923799107074,1.3059283982245744,1.5006088314339932,2.039537437687512
Australia,0.20283883752919676,0.17741095134501855,0.17080975404317789,0.15661903429378807,0.14988906161134724,0.12760248590653284,0.12244569739536719,0.12466215607878468,0.14075997939351287,0.168020955074953,0.18838804012042473,0.18013565809117427,0.1521218010199645,0.1401362106109724,0.13914555873336484,0.12730094431764508,0.1324833753397606,0.1693157338698569,0.14112726102680614,0.13835989882383992,0.14197837341184094,0.13853700041598008,0.13786486191269862,0.20489275005928625,0.21658521319415877,0.19956576004444396,0.1917113665919855,0.1785689780051483,0.1747669207186484,0.1760906531297932,0.20355220124613085,0.22772225641673216,0.23482643341379808,0.2515206596325412,0.2585002840727741,0.22633452712656726,0.23705485975280288,0.378830511509048,0.49059824105711053,0.706682925300498,1.011269708248771,1.1740227941739927,1.51332022134485,1.8188157777281708,2.1305638642686597,2.6895955681845525,3.0879005021849424,3.33317752128309,3.7566115431638214,3.9361102153394105,4.306008375358536,4.493487169334339,4.815459312392206,5.763365273564736,6.578995315704088
Bangladesh,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017096608762230914,0.001442419296604348,0.0029251057263782903,0.00482289309988758,0.009106675893185066,0.013389104356240213,0.02147504953176968,0.0334649810034132,0.0535198643961955,0.0633315004942076,0.08841759303672643,0.11909758852382869,0.144797381687626,0.14472670192452375,0.15197916611144205,0.18557275387754865,0.1875351388753626,0.21977209854369884
China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002369952085762049,0.0024903452379744233,0.007788701265660502,0.009743287979513564,0.023388958926600638,0.09723097214745113,0.04156806774589569,0.07404322674592523,0.07188783377878616,0.07338179558891471,0.07417348637133325,0.07363158418925574,0.07262045155831158,0.07226592198869566,0.0869033066322015,0.13390633874131755,0.17264528789119205,0.21836488398803083,0.3490269071143962,0.5378855643402183,0.7370417397107479,0.9326388100670651,1.1588615271181193,1.4796409160107105,1.8022887492802995,2.0925320683200734,2.7094506447853957,3.5273487220092923,4.275669151820693,4.677204385730648
China Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006491745105890219,0.0007557723931564742,0.000753139749993567,0.0009334961658017877,0.08907436296851973,0.15536511650955787,0.09078032217439971,0.12297777600312877,0.11097261579088352,0.09928422417468852,0.08964956854363618,0.08864505139389862,0.0832417059632626,0.09905131372248475
India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008242642344693612,0.023944910471966552,0.022755269818328868,0.0370439179044307,0.0579644230751508,0.10009387976736236,0.1486981198706128,0.16963775625475266,0.1925380590970017,0.24746619617849816,0.2532510541088984,0.31752029406475657,0.30618835690877255,0.36732729146573123,0.5424372228365458,0.5969007573699794,0.8357769681644582,0.9771291788246101,1.1403558676252261,1.2317261859518065,1.4111183156384381,1.6498664891325343,1.835648426197753,1.9867830956524157,2.081250470831874,2.0761117059025653,2.426509735277093,2.8621706353864234,3.314428422057874,3.5452807689731505
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5119443834447837,0.4401666858170104,0.41410316420084187,0.39416929827314806,0.541566046503274,0.7012669611560581,0.6962000601961384,0.746594902632108,0.9154402265791889,1.005785777589843,1.1434202461141636,1.3292609807726197,1.308217720368569,1.218620070438848,1.2871477725054763,1.2386745851747376,1.2253553644319828,1.2218167933738888,1.4499298710502202,1.6476654300120013,1.513178893458964,1.4540363521104163,1.5223796681065045,1.6137153702010656,2.1697349836930635,1.744250104870728,2.7179426012033914,2.673609359380706,3.0843454525619474,4.390208219070908
Japan,0.0,0.0,0.0,0.0,0.0,0.020695674365761904,0.018871279082755175,0.01900429332734539,0.01747979911280598,0.021082009417201984,0.027166868735820644,0.025450793933255462,0.0366842548243963,0.05461005063363949,0.06982073227624733,0.07142569433247623,0.07542668277603137,0.6820495849619334,0.7521948248733256,0.7613142737003566,0.7925472377579142,0.8603782984305305,0.9037436740969674,0.9180646829877783,0.9464574165009916,0.6095166602864008,0.6111501468742943,0.6144752351442151,0.5917623353233918,0.6642160165855769,0.6785601617370742,0.7108875627479946,0.7541627457640375,0.7612023652229999,0.7671794364445712,0.7507352802963662,0.7630309064171162,0.8177544559223119,0.8887527145935076,0.9215971601641393,1.0931018574444835,1.1088628764867385,1.182536303936819,1.173336557724596,1.279486062916559,1.3683531982801578,1.4896768603963582,1.6419002130729623,1.9801925492514187,2.555928807377444,3.3648668631868737,3.40493755838766,4.007505213661297,4.702225012070922,5.8883022413484465
Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26006717917411293,0.25802786916946224,0.16885398124943551,0.15888160120141098,0.20493673014639677,0.19622363673243284,0.2061435185884272,0.2641380179096394,0.2785259401862689,0.41041194947534126,0.35931196937250726,0.4424145935557718,0.5043199356331486,0.4957102573941204,0.5325194309538628,0.6406616468755167,0.6169479065200114,0.6017784412169374,0.6568704466154593,0.7296992375675396
New Zealand,4.492870567664864,4.264015542979864,3.5289260403821667,3.9405201517637636,3.967292136830273,3.4177900763211326,3.226069932771374,3.0249766910745945,2.872612321845692,4.035638652258006,4.040729499606677,3.796319034042434,3.556356022352943,3.652221234585716,3.3469323207860606,3.539176060655491,3.4663317731255394,3.4110416902907135,3.317879613640385,3.4319056722376318,3.151965037843496,3.034301482613773,2.9670070368202044,2.868089806576608,4.073080225691235,3.978039979667971,4.160124218600584,4.1179499489366895,4.1721746570489895,3.7601060244284,3.547820325501625,3.430886235359292,3.552278379453097,4.039292512476447,4.309517999042152,4.441388217906429,4.253450252091322,3.9519428471574134,3.953209613430037,4.180371044367764,5.0928717512575234,5.334589404186278,5.9094852211985796,6.769216945811108,8.036684537313645,9.129187558123917,9.697842679678766,9.807316086695488,9.902496708694244,10.500370592904586,11.09898202127903,10.968385214747332,10.5468106845679,10.493394292438417,10.526071497661505
Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360980769466042,0.48978568375009923,0.5166066805464918,0.5113763800844408,0.47188319216013586,0.0,0.0,7.46482615571271e-05,0.0005781536609708809,0.0019080317336667232,0.004759714642782471,0.009461063868825968,0.02471921249681196,0.1732526865334545,0.3435142926723004,0.5327607374962803,0.8068242949268503,1.0623354004108774,1.3264819340855538,1.7234176828064025
Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020383513302263128,0.005864355595970645,1.194700136002682,3.902915610142853,7.506230426399631,7.716642552178373,9.019462019912051,10.77027113929364,12.37729129825778,11.433127117279826,9.2507909735362,8.951798157065383,9.031536798340568,8.988566454120125,9.059611720454845,7.727859605381762,7.429393423052604,7.801855894021095,6.798516663427247,6.733982784120817,6.929463742382196,8.405627435675413,9.807284758310724,10.788831434529845,9.771003891008615,9.585003806026817,8.81903190022475,8.87708487175655,8.55298006943325,9.295625601156095,8.779148292587804,8.950943813330808,9.025882025320788,8.44268426365687,8.358422901417239,8.54569926093731,7.684281438794219,7.8571779370628025,8.195399492267235,8.397347802121047,7.514857503985842,7.471210221370443,7.415055826735857
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14334017189531617,0.13632165080158018,0.11782322021925318,0.10332984872883408,0.08646593095406045,0.24461637067618036,0.2280025564848254,0.20868869765413556,0.18246338157355715,0.1750222956401843,0.17344492163537648,0.16490356553237473,0.1626536705489856,0.16429624206318721,0.1536544889063337,0.25957477909725957,0.26252794095544224,0.2889195670974421,0.24817530659294487,0.23403445105828788,0.2096308089723048,0.2021486982541636,0.19937536541692816,0.1868986978509664,0.1929677348704958,0.19066518327912932,0.19917289421730383,0.21608236198165384,0.2234013775776601,0.23395504216660457,0.23165091874098312,0.22513324255515307,0.22281953161058615,0.23885443893245087
South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002615517054247453,0.0002311682186859338,0.00040976705955820473,0.0005604693362808874,0.0005195181841800371,0.039946661557482735,0.05827055277038491,0.010714009979812793,0.009058983591563718,0.012659105399476933,0.012371175027771027,0.012708580881060817,0.022710118183311475,0.02400269270059922,0.03991055887317083,0.047055933873879775,0.07415956581772096,0.12596794666241393,0.21665473474263225,0.3426966796169618,0.41640026537782737,0.42710178213363853,0.46623329504933947,0.5906721526372697,0.7449825458196682,0.9983589663571601,1.1940278929464418,1.5289019191953666,1.933246484721168,2.339546370434297
Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021123275383274926,0.02142879136440636,0.02496273274507872,0.028142200824139898,0.03061197855190673,0.03447722944889479,0.043590540606055994,0.04058344398783774,0.03922812624215265,0.06822111222823368,0.14263351803601904,0.3690133893585018,0.49611589615756796,0.6637443318350434,0.9983537532776939,1.3687970648506698,1.406405155845086,1.4599169868523676,1.812646177337441,1.9736649461518718,2.054279249322554
Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007812711305797856,0.0037964343386182172,0.002764585480956742,0.001995570294422743,0.0028197603351586193,0.0016371431873463047,0.0016387658131182105,0.15761568714257934,0.16192877944388923,0.17475317461325243,0.17691783011037762,0.14410101456253285,0.14437164740796507,0.1828081378221329,0.2018105558783271,0.16576099584184303,0.1860860840406769,0.20559719765115086,0.28356444024215177,0.35503616203807475,0.4283465118593083,0.4231173573039201,0.4139960773560328,0.421724892312972,0.4498531803114231,0.46890934701458276,0.5102699740247528,0.5437774747626786,0.5808934097075229,0.6873850755025044,0.6875500722061426,0.7470465091414942,0.7532331118357706,0.8286530133521189,0.8389438158260882,0.9750403387835815,1.1581560187763593,1.4821698252165303
