country,renewable,oil,gas,nuclear,hydroelec,coal,co2_emission,renewable_percent,oil_percent,gas_percent,nuclear_percent,hydroelec_percent,coal_percent,co2_percent,labels
Ukraine,0.04668197220285099,0.43927685062414457,1.0153097345132744,0.7399157869652251,0.06091356805009129,1.1032281663270245,185.43550299409247,0.16239377869483604,0.2440213329709041,0.8253305648461683,3.2112042023933105,0.17852503133872277,0.7275819197790866,0.5831691223855167,5
United Kingdom,1.0801187768770335,3.1055354831299624,2.838301049058608,0.5008448928546431,0.053116166948632526,0.262245827701621,387.0921723248568,3.7574370006071334,1.7251464699427554,2.307213777622247,2.1736463162633473,0.15567246629354595,0.17295182320122302,1.217351579239826,5
Azerbaijan,0.002313676740301893,0.2149991111890117,0.4244124825000001,0.0,0.013947437935272429,5.160000000000002e-05,34.89086010475241,0.008048646850293713,0.11943349535801509,0.3449987545696184,0.0,0.04087704717021038,3.403033770030861e-05,0.10972695054631754,0
Kazakhstan,0.00723743058602166,0.6871167033629525,0.6445032221916597,0.0,0.08902572686027417,1.6719179160317477,239.8903792222397,0.025177036132887708,0.38169808771613206,0.5239073263407812,0.0,0.2609159368995329,1.1026343273208636,0.7544222096683345,0
Turkmenistan,6.204408029496107e-05,0.3120282410646726,1.135174864646864,0.0,2.8115952478492424e-05,0.0,85.78252693107314,0.0002158343396667634,0.17333384903161325,0.9227671915184613,0.0,8.240202401562287e-05,0.0,0.2697742349155198,0
Uzbekistan,3.397369019982701e-05,0.09013295148658552,1.5628818787610612,0.0,0.05794346579270791,0.07269604980778208,98.4937595257012,0.00011818515087116827,0.05006947881525703,1.2704440230784007,0.0,0.16982027777474593,0.04794323884568369,0.30974931108463705,0
Iran,0.0049253454006158645,3.921648658529669,8.050259992029854,0.05714682229579832,0.2581881662644419,0.05172906754713602,670.7116944392321,0.017133925865591274,2.1785029913100744,6.543939647703283,0.24801486755994304,0.7566959537773749,0.034115458092075834,2.1092959217862965,5
Iraq,0.0005108385088078656,1.4867334794238614,0.7172373383343615,0.0,0.022087951102007373,0.0,148.5658212554649,0.0017770670739373387,0.8258907449960216,0.5830318349700818,0.0,0.06473520249957075,0.0,0.46721905028506394,0
Israel,0.0259571612329466,0.5026840727954782,0.3877875000000001,0.0,0.000206153936911102,0.20942134766516907,73.08451293980475,0.0902978451401389,0.2792444840480591,0.31522683722589595,0.0,0.0006041944221259652,0.1381139376492139,0.22984072943376255,0
Kuwait,0.00142514538448124,0.7820011758907034,0.8465833594689951,0.0,0.0,0.0075949975512000015,97.29662812446405,0.0049576899444124,0.4344070693789829,0.6881753404983012,0.0,0.0,0.005008921153107615,0.30598449767314134,0
Oman,3.347558327668614e-05,0.6067169352106684,0.9003428167677672,0.0,0.0,0.0068823219369702395,86.72046557085648,0.0001164523734921105,0.33703545965549997,0.7318756240176837,0.0,0.0,0.004538909683669366,0.27272392278317337,0
Qatar,0.0010983228512904547,0.5431875369400001,1.4786249119314852,0.0,0.0,0.0,102.49392492771322,0.003820763982997498,0.30174443890896796,1.2019527561656342,0.0,0.0,0.0,0.32232928044984854,0
Saudi Arabia,0.01587688751118316,6.924180655836945,4.091194308943089,0.0,0.0,0.004281774213617654,579.9220047654871,0.05523133739187695,3.8464303114720293,3.3256725461360013,0.0,0.0,0.0028238415202690324,1.8237748495330615,0
United Arab Emirates,0.03722972568076872,1.954334675259155,2.735660970867309,0.0,0.0,0.10300571015387187,282.57864808196905,0.12951200533689047,1.085646447907277,2.2237791459725376,0.0,0.0,0.06793254072861175,0.8886709370432561,0
Algeria,0.005571487095452682,0.8817371208,1.62855,0.0,0.0013505284719377301,0.020934,147.1103440763439,0.01938167561662746,0.4898110775512759,1.323824686881946,0.0,0.003958118781980616,0.013806028864694968,0.46264177497642367,0
Egypt,0.05766432866146098,1.503893022493508,2.1220295511742786,0.0,0.1193711167554281,0.0831387278592,217.43946901471577,0.20059838488708243,0.835422990018898,1.7249670603527838,0.0,0.3498519794830702,0.05483021288803547,0.6838171885635309,0
Morocco,0.055988114510446566,0.5675999958539157,0.0351246576497229,0.0,0.011256908873412531,0.2790522966528,68.23767619677731,0.1947672955598761,0.31530572891732356,0.028552325022246767,0.0,0.03299166464441097,0.18403573432444728,0.214598095287985,0
South Africa,0.11590299920426765,1.183478327052416,0.15418970319012898,0.12671070859483816,0.00677566944676182,3.813803892514761,478.8230708714983,0.40319474766526886,0.6574304074962625,0.12533857452709019,0.5499192841888936,0.01985808152510888,2.5152138446711,1.5058326237935433,0
Eastern Africa,0.14729707259356525,1.3277715744298186,0.08152373921148195,0.0,0.6138029005970623,0.1830868385436285,116.63492788375015,0.5124061191162735,0.737586305795263,0.06626946580398854,0.0,1.7989289672668465,0.12074625860700686,0.36680078752573875,0
Middle Africa,0.0008102639000504214,0.4971181623149761,0.16385181576821714,0.0,0.24413499485069426,2.7089999986858206e-06,44.3326478749211,0.0028186858922204417,0.27615258222641964,0.13319276577593467,0.0,0.7155090237163311,1.7865927283994966e-06,0.13942007294615805,0
Western Africa,0.011970380514718644,1.5123642728663742,0.8626020119175428,0.0,0.17062625030361842,0.038340840631437424,153.69114402009413,0.04164167091641165,0.8401288282732471,0.701196670860875,0.0,0.5000701429542442,0.02528588671320792,0.48333748462116055,0
Australia,0.4216862651660096,2.142717008426008,1.934650224400676,0.0,0.12742102530098307,1.7831099942608928,428.2503098108371,1.4669308684400166,1.1902941387251043,1.5726491219448664,0.0,0.3734445914638241,1.175965799641347,1.3467882541439096,0
Bangladesh,0.003863996933532124,0.3658370347568101,1.2368148736272695,0.0,0.007337347100630889,0.14433032008098354,106.50351062577082,0.013441785624970202,0.20322500660947188,1.0053888814040428,0.0,0.021504242207680907,0.0951862312548353,0.33493887534894534,0
China,6.627562038403359,27.90604802950056,11.064010108923657,3.1084440802949613,11.318357241498505,81.674796492,9825.801774991798,23.055470713061275,15.502002958802194,8.993773429188265,13.490519961046488,33.171757063709755,53.864746244704264,30.900793566152036,1
India,1.2075054161143055,10.238141934178852,2.1485105679438186,0.4025991341253583,1.4427699867260542,18.61998741973528,2480.354461400021,4.2005801825422155,5.687358754220487,1.7464930950052366,1.7472637483325109,4.228459526176968,12.27993139281181,7.8003732354625335,4
Indonesia,0.3912229926318677,3.3849186406224083,1.5774250391854396,0.0,0.15147833091641108,3.406217814029364,632.085380445661,1.3609574978906083,1.8803457489488307,1.2822659473638551,0.0,0.44395156349652015,2.2464097382214385,1.9878214831328966,0
Japan,1.0995661599030266,7.532475730506929,3.8923618851185413,0.5851042031954117,0.6590133224088488,4.9052171524018835,1123.1249843553994,3.8250891126814373,4.184342438527437,3.1640445511640873,2.5393282711879754,1.931431334623637,3.2350038021236864,3.5320734211110114,3
Malaysia,0.0310990379224106,1.5696564262023656,1.5223766412930293,0.0,0.2410930234492469,0.8976729685024308,244.47069729750348,0.10818502397561143,0.871955016259156,1.2375179027209071,0.0,0.7065936366004704,0.5920177182669808,0.7688266793037053,0
New Zealand,0.09646764355936388,0.3570883241969495,0.1727840309576683,0.0,0.2280778954612137,0.062045988677921875,38.38692600003026,0.33558447555124754,0.198365037299547,0.14045363401844324,0.0,0.6684489964764442,0.04091949510967452,0.120721596377521,0
Pakistan,0.061362425924087416,0.9024143274583069,1.6439141547061449,0.08486397803290294,0.317392630145453,0.5505605681207053,198.30443403671245,0.21346305105519817,0.501297409061133,1.3363139855175838,0.36830618793632974,0.9302119553528884,0.36309616390739063,0.6236401384584395,0
Philippines,0.15007918925465902,0.9114148057872692,0.1468954334256525,0.0,0.08609490520381756,0.7294948886229347,140.09894407887188,0.5220843399806716,0.5062972371105476,0.1194091683762256,0.0,0.25232630662804956,0.481103825784641,0.4405918874565034,0
Singapore,0.008478532240668803,3.0563586639809155,0.4586798375261844,0.0,0.0,0.026147891284907455,218.87535239624646,0.029494488415468305,1.6978284063048261,0.3728541907169955,0.0,0.0,0.01724460408093715,0.6883328440768222,0
South Korea,0.2894211904914309,5.304121098642653,2.0148137640000003,1.3014100990741495,0.02474288504711184,3.4363161,638.6106920185421,1.0068169475365696,2.9464760068527385,1.6378129012021343,5.648066513521241,0.07251626312242329,2.2662596381396787,2.008342689492017,3
Sri Lanka,0.007367118649669384,0.2451877179371905,0.0,0.0,0.043027553654702524,0.06304064760000001,23.41451870816133,0.025628185339177757,0.13620347549413683,0.0,0.0,0.12610483362783131,0.04157547532314243,0.07363543715009477,0
Taiwan,0.07129867049504303,1.9337064691074348,0.8373535549238159,0.2881433348299877,0.049423312957247036,1.6304998385274714,278.61675497046457,0.24802852088800414,1.0741873365182082,0.6806725661824967,1.250530268441436,0.14484947733319994,1.0753189946780717,0.8762113287615836,5
Thailand,0.29097889709712044,2.723069644468934,1.8299732753442384,0.0,0.056249359311757466,0.7139910765005253,301.67766188754706,1.0122357816144576,1.5126840475927235,1.4875587474961873,0.0,0.16485520312415075,0.4708790203162742,0.9487347055211975,0
Vietnam,0.042326912984887916,1.0676967898661018,0.35469887400000005,0.0,0.5844565538848869,2.069962761428962,285.8618519662732,0.14724372205687747,0.5931129616816666,0.28832957281657234,0.0,1.7129209129995298,1.365145965087033,0.8989961611611175,0
